customer_id,full_name,gender,birth_date,phone,email,city,region,loyalty_tier,registration_date
CUS02744,Ghada Ramadan,Female,1978-08-17,01094003009,ghada.ramadan34@gmail.com,Cairo,Greater Cairo,Gold,2021-04-10
CUS00711,Zeinab Mansour,Female,1970-10-02,01218457091,zeinab.mansour26@hotmail.com,Hurghada,Red Sea,Platinum,2020-11-09
CUS01040,Sara Mansour,Female,1976-03-03,  01016327866  ,sara.mansour45@outlook.com,Giza,Greater Cairo,Bronze,2020-11-03
CUS01964,Doha Abdallah,Female,1977-02-06,01152570341,doha.abdallah28@gmail.com,Giza,Greater Cairo,Gold,2020-05-20
CUS02070,Engy Hassan,Female,1978-08-05,01235014896,engy.hassan85@gmail.com,Giza,Greater Cairo,Silver,2021-05-21
CUS02639,Wael Bakr,male,2003-05-10,01211099806,wael.bakr57@outlook.com,Port Said,Canal Zone,Silver,2020-06-13
CUS01562,Nadia Ali,Female,01/11/2001,  01050046248  ,nadia.ali77@outlook.com,Cairo,Greater Cairo,Bronze,2020-02-18
CUS02803,Neveen Hafez,Female,1983-01-01,  01075086738  ,neveen.hafez23@hotmail.com,Port Said,Canal Zone,Bronze,2021-02-21
CUS01595,Youssef Lotfy,Male,1993-08-04,01164505900,youssef.lotfy87@gmail.com,Zagazig,Nile Delta,Bronze,2021-10-19
CUS02896,Hany Farouk,MALE,1985-06-17,01041224713 ,,Luxor,Upper Egypt,Platinum,2022-03-20
CUS02563,Eman Lotfy,Female,03/01/2001,01120396516,eman.lotfy57@gmail.com,Cairo,Greater Cairo,Bronze,2021-01-18
CUS01113,Tamer Farouk,male,1989-05-28,01034651384 ,tamer.farouk24@yahoo.com,Cairo,Greater Cairo,Platinum,2022-02-05
CUS00466,Rana Nasser,Female,2001-07-15,01190038028,rana.nasser55@yahoo.com,Giza,Greater Cairo,Gold,2022-06-21
CUS01561,Adel Hafez,Male,1995-05-20, 01172715673,,Giza,Greater Cairo,Bronze,2021-10-22
CUS01224,Akram Mansour,male,1973-09-28,01191605547,akram.mansour25@gmail.com,Port Said,Canal Zone,Bronze,2021-03-13
CUS02035,Ibrahim Fathy,Male,14/04/1999,01185777907,,Mansoura,Nile Delta,Platinum,2020-03-21
CUS01260,Eman Younis,Female,1978-04-10,  01198562616  ,eman.younis87@outlook.com,Alexandria,Alexandria,Bronze,2022-06-28
CUS02799,Hossam Rizk,MALE,2002-10-09, 01047068493,hossam.rizk50@outlook.com,Ismailia,Canal Zone,Silver,2020-05-10
CUS01509,Ali Sayed,MALE,1981-02-17,01130768534,,Mansoura,Nile Delta,Bronze,2023-02-07
CUS01105,Salma Mahmoud,female,1972-12-21,01170426196,,Sharm El Sheikh,South Sinai,Bronze,2020-12-23
CUS00661,Wael Hafez,Male,1981-07-27,01059899973,wael.hafez80@hotmail.com,Giza,Greater Cairo,Silver,2023-11-19
CUS00339,Sherif Amin,MALE,25/12/2000, 01160454028,sherif.amin10@hotmail.com,Alexandria,Alexandria,Bronze,2020-09-04
CUS00216,Hoda Ali,female,1985-12-21,  01011928065  ,hoda.ali59@yahoo.com,Cairo,Greater Cairo,Bronze,2020-02-04
CUS01616,Samah Gouda,Female,1981-09-02,01074312760,,Mansoura,Nile Delta,Gold,2020-11-22
CUS02118,Ayman Hassan,Male,1994-08-10, 01224243671,ayman.hassan65@outlook.com,Mansoura,Nile Delta,Gold,2023-03-04
CUS02988,Dalia Younis,Female,21/02/1996,01217269346,dalia.younis29@hotmail.com,Alexandria,Alexandria,Gold,2020-01-18
CUS02852,Hany Mahmoud,male,1989-10-23,  01045340693  ,hany.mahmoud5@outlook.com,Cairo,Greater Cairo,Bronze,2023-07-05
CUS01593,Ibrahim Zaki,MALE,1981-05-18,01141973862,ibrahim.zaki67@yahoo.com,Cairo,Greater Cairo,Silver,2020-03-10
CUS02368,Reem Ali,Female,1971-02-08,  01194244568  ,reem.ali7@outlook.com,Alexandria,Alexandria,Bronze,2023-01-19
CUS02006,Rana Attia,Female,1993-10-21,01213597082,,Zagazig,Nile Delta,Bronze,2020-08-05
CUS02565,Dalia Ragab,Female,1971-12-14,01092036648,dalia.ragab53@gmail.com,Giza,Greater Cairo,Bronze,2023-06-25
CUS00817,Rana Barakat,Female,1989-07-10, 01012779565,rana.barakat93@outlook.com,Alexandria,Alexandria,Platinum,2021-02-10
CUS01068,Walid Younis,Male,1973-01-27, 01234043964,,Cairo,Greater Cairo,Gold,2021-01-18
CUS02065,Fatima Mahmoud,female,1980-03-26,01020305086 ,fatima.mahmoud1@yahoo.com,Cairo,Greater Cairo,Bronze,2021-10-04
CUS00275,Ghada Ramadan,Female,1976-03-23,  01177959068  ,ghada.ramadan42@outlook.com,Alexandria,Alexandria,Silver,2020-01-21
CUS02282,Yasmin Ramadan,Female,2003-04-28,  01259789130  ,,Giza,Greater Cairo,Bronze,2020-04-28
CUS00866,Akram Gouda,Male,1973-10-24,  01074157929  ,akram.gouda72@hotmail.com,Alexandria,Alexandria,Gold,2023-03-05
CUS00102,Hossam Hafez,Male,22/03/1992,  01241478466  ,hossam.hafez58@hotmail.com,Mansoura,Nile Delta,Bronze,2022-12-19
CUS01502,Tamer Ibrahim,Male,1986-01-12,01039028805,tamer.ibrahim40@outlook.com,Alexandria,Alexandria,Silver,2021-04-18
CUS02185,Ahmed Mostafa,male,1980-07-20, 01132312966,,Mansoura,Nile Delta,Bronze,2021-12-05
CUS00172,Karim Attia,Male,1975-05-11,01297050454,karim.attia15@outlook.com,Cairo,Greater Cairo,Silver,2022-02-17
CUS00108,Ola Fathy,FEMALE,2000-10-01,01228652010 ,ola.fathy20@yahoo.com,Zagazig,Nile Delta,Silver,2021-06-20
CUS01941,Fady Younis,Male,1996-03-01,01026567920,fady.younis91@yahoo.com,Cairo,Greater Cairo,Silver,2021-11-08
CUS01522,Osama Barakat,Male,1990-12-08,01232614135,osama.barakat97@gmail.com,Port Said,Canal Zone,Silver,2022-08-26
CUS00859,Emad Mansour,Male,1991-06-09,01134502256,emad.mansour46@hotmail.com,Alexandria,Alexandria,Silver,2021-11-08
CUS02874,Sherif Badawi,Male,1997-04-25,01184576894,sherif.badawi38@hotmail.com,Giza,Greater Cairo,Bronze,2023-05-16
CUS02038,Sherif Amin,MALE,1983-11-12,  01080051422  ,sherif.amin31@gmail.com,Cairo,Greater Cairo,Bronze,2022-01-08
CUS02679,Fatima Hafez,Female,1996-11-27,01156574888,fatima.hafez96@gmail.com,Cairo,Greater Cairo,Gold,2023-06-18
CUS02481,Fatima Mansour,Female,1995-11-12,01170881409 ,fatima.mansour99@outlook.com,Cairo,Greater Cairo,Gold,2022-12-15
CUS02045,Omar Abdallah,Male,1972-04-15,  01090599649  ,omar.abdallah90@hotmail.com,Luxor,Upper Egypt,Gold,2022-08-22
CUS02288,Engy Salem,Female,1983-06-16,01249186351,,Giza,Greater Cairo,Gold,2020-03-10
CUS02378,Hoda Ragab,Female,1986-10-16,01070769004,hoda.ragab15@gmail.com,Hurghada,Red Sea,Bronze,2023-02-14
CUS02619,Maged Gamal,Male,1991-05-15,01137155007,maged.gamal92@gmail.com,Aswan,Upper Egypt,Bronze,2023-04-17
CUS02277,Tamer Gouda,Male,1982-08-28,  01143225726  ,tamer.gouda66@yahoo.com,Zagazig,Nile Delta,Bronze,2023-07-14
CUS00296,Amira Mahmoud,FEMALE,1989-08-05,  01166623671  ,amira.mahmoud63@outlook.com,Alexandria,Alexandria,Bronze,2020-08-19
CUS00713,Rana Hamdy,Female,1993-12-18, 01229554945,rana.hamdy48@outlook.com,Alexandria,Alexandria,Gold,2022-05-05
CUS00073,Osama Ahmed,male,1973-11-04,  01212649695  ,osama.ahmed33@outlook.com,Cairo,Greater Cairo,Silver,2021-04-23
CUS02034,Ibrahim Mostafa,Male,1997-03-09, 01190900715,ibrahim.mostafa26@outlook.com,Ismailia,Canal Zone,Silver,2022-03-14
CUS02307,Hazem Wahba,Male,1977-10-21,01161647453,hazem.wahba75@yahoo.com,Cairo,Greater Cairo,Silver,2022-05-20
CUS02887,Sherif Lotfy,Male,1990-06-19,01182221951,sherif.lotfy75@yahoo.com,Alexandria,Alexandria,Gold,2021-07-20
CUS02933,Nour Ibrahim,Female,2002-04-05,01194519537,nour.ibrahim70@gmail.com,Cairo,Greater Cairo,Silver,2023-02-01
CUS00482,Reem Khalil,Female,03/11/1990, 01035144941,reem.khalil55@hotmail.com,Tanta,Nile Delta,Gold,2020-03-09
CUS02985,Nadia Ismail,Female,24/02/2000,  01079762616  ,nadia.ismail36@gmail.com,Alexandria,Alexandria,Silver,2021-06-24
CUS01531,Essam Salem,Male,1981-05-05, 01080373780,essam.salem85@yahoo.com,Giza,Greater Cairo,Silver,2023-07-14
CUS02597,Ali Farouk,Male,1987-12-14,01133289986 ,ali.farouk97@yahoo.com,Cairo,Greater Cairo,Bronze,2020-05-22
CUS01515,Dina Hassan,Female,19/06/1970,01028676706,dina.hassan46@outlook.com,Cairo,Greater Cairo,Silver,2021-03-18
CUS02051,Samir Lotfy,Male,26/11/1992,01265446571,samir.lotfy43@hotmail.com,Giza,Greater Cairo,Bronze,2023-12-07
CUS01763,Mohamed Ismail,Male,1994-02-03,  01291546908  ,mohamed.ismail44@hotmail.com,Cairo,Greater Cairo,Bronze,2023-06-09
CUS01491,Manar Wahba,Female,1994-12-24, 01242830348,manar.wahba29@hotmail.com,Cairo,Greater Cairo,Bronze,2023-11-14
CUS01172,Heba Khalil,Female,06/03/1972,01059848952,heba.khalil5@hotmail.com,Ismailia,Canal Zone,Gold,2022-09-19
CUS02491,Rania Amin,Female,1998-02-14,01117507685,rania.amin28@gmail.com,Giza,Greater Cairo,Silver,2022-10-14
CUS02024,Maged Mostafa,Male,1983-03-22, 01210902071,maged.mostafa45@outlook.com,Cairo,Greater Cairo,Bronze,2023-08-03
CUS02109,Emad Ali,Male,1998-01-02,01245195672,emad.ali37@yahoo.com,Cairo,Greater Cairo,Bronze,2023-10-24
CUS02252,Dina Attia,Female,10/03/1977,01059425988 ,dina.attia95@gmail.com,Suez,Canal Zone,Silver,2021-03-12
CUS02309,Engy Wahba,Female,1983-03-02,01020152539 ,engy.wahba14@outlook.com,Cairo,Greater Cairo,Bronze,2023-10-01
CUS00406,Ali Ramadan,Male,06/07/2001, 01125197944,ali.ramadan16@hotmail.com,Suez,Canal Zone,Bronze,2022-08-10
CUS00758,Tamer Ramadan,Male,1986-04-01,01031930027,,Alexandria,Alexandria,Bronze,2023-03-22
CUS02330,Akram Barakat,male,27/07/1977,01284334891,akram.barakat15@gmail.com,Cairo,Greater Cairo,Silver,2020-05-06
CUS02220,Karim Saad,male,1996-02-13,  01160560759  ,karim.saad99@hotmail.com,Cairo,Greater Cairo,Bronze,2021-03-26
CUS01958,Ayman Mansour,Male,1975-11-07, 01143480128,,Giza,Greater Cairo,Bronze,2023-11-01
CUS00098,Fady Mohamed,Male,1994-11-04,01210791740,fady.mohamed90@gmail.com,Giza,Greater Cairo,Bronze,2022-09-04
CUS01334,Ibrahim Ali,Male,1976-07-04,01056963366,ibrahim.ali32@hotmail.com,Sharm El Sheikh,South Sinai,Bronze,2020-02-07
CUS02427,Lobna Sayed,Female,23/01/1978, 01076117451,lobna.sayed48@gmail.com,Cairo,Greater Cairo,Silver,2022-07-19
CUS00744,Mohamed Amin,Male,1974-08-23,01062193231,mohamed.amin58@outlook.com,Alexandria,Alexandria,Bronze,2020-07-09
CUS00807,Khaled Amin,MALE,1973-09-28,01282970220,khaled.amin69@gmail.com,Port Said,Canal Zone,Silver,2022-05-11
CUS02816,Hoda Ahmed,Female,10/02/1978,  01261120267  ,hoda.ahmed40@outlook.com,Hurghada,Red Sea,Bronze,2023-02-02
CUS01978,Hussein Badawi,Male,16/11/1993,01212097035,,Giza,Greater Cairo,Bronze,2022-09-14
CUS02541,Ibrahim Hassan,male,1979-09-12,01254955799,ibrahim.hassan20@hotmail.com,Mansoura,Nile Delta,Bronze,2022-03-01
CUS01536,Dalia Hafez,Female,1990-09-05,01031302349 ,dalia.hafez51@outlook.com,Cairo,Greater Cairo,Bronze,2022-05-24
CUS02085,Reem Hamdy,Female,2002-08-06,01133004548,reem.hamdy44@outlook.com,Alexandria,Alexandria,Gold,2020-03-23
CUS02141,Omar Wahba,MALE,1992-03-26,01290449200,omar.wahba1@gmail.com,Aswan,Upper Egypt,Silver,2022-02-09
CUS00149,Hany Lotfy,Male,1982-04-17,01243388408,hany.lotfy96@gmail.com,Cairo,Greater Cairo,Silver,2022-11-15
CUS01851,Ola Farouk,Female,21/09/1971,  01249967372  ,ola.farouk78@gmail.com,Giza,Greater Cairo,Bronze,2023-07-04
CUS02088,Adel Hassan,MALE,1994-11-06,01024007028 ,,Mansoura,Nile Delta,Bronze,2022-12-05
CUS01984,Mohamed Amin,Male,1987-04-25,  01146347748  ,mohamed.amin88@outlook.com,Alexandria,Alexandria,Silver,2022-01-27
CUS01316,Hussein Ali,Male,1995-11-17, 01166806940,,Mansoura,Nile Delta,Bronze,2020-03-28
CUS00693,Nader Hamdy,Male,1978-06-19,  01118472493  ,nader.hamdy89@yahoo.com,Alexandria,Alexandria,Silver,2022-11-16
CUS00819,Amr Younis,Male,1982-12-01,01221355740,amr.younis66@gmail.com,Cairo,Greater Cairo,Bronze,2021-12-04
CUS01729,Dina Khalil,Female,1983-12-06,01037915295,dina.khalil17@outlook.com,Aswan,Upper Egypt,Bronze,2023-09-13
CUS01387,Ramy Barakat,Male,1973-09-02,01080319709,ramy.barakat37@hotmail.com,Hurghada,Red Sea,Bronze,2020-01-10
CUS02319,Maged Mansour,Male,1990-05-02,01049824417,maged.mansour38@outlook.com,Giza,Greater Cairo,Silver,2022-05-08
CUS02091,Dina Zaki,female,1981-11-25, 01160810189,dina.zaki15@gmail.com,Hurghada,Red Sea,Bronze,2023-05-25
CUS01600,Engy Zaki,Female,1980-03-19, 01295546549,engy.zaki79@outlook.com,Suez,Canal Zone,Silver,2023-12-16
CUS02399,Omar Mahmoud,Male,24/02/1971, 01178606375,omar.mahmoud12@yahoo.com,Mansoura,Nile Delta,Bronze,2023-01-23
CUS02496,Yasmin Saad,Female,20/05/1970,01274373458,yasmin.saad62@yahoo.com,Alexandria,Alexandria,Bronze,2022-01-02
CUS00702,Hassan Nasser,Male,1998-03-04, 01140520595,,Cairo,Greater Cairo,Bronze,2021-08-02
CUS01957,Essam Ali,Male,1987-03-21,01057282459,,Mansoura,Nile Delta,Bronze,2022-10-08
CUS02701,Salma Ali,Female,1999-11-24,01071767391,salma.ali14@yahoo.com,Alexandria,Alexandria,Silver,2022-05-17
CUS00922,Noha Ahmed,Female,1988-07-13,01246771858,noha.ahmed64@outlook.com,Alexandria,Alexandria,Bronze,2020-06-26
CUS01425,Ola Ramadan,Female,1980-07-27,01138968791 ,ola.ramadan20@gmail.com,Ismailia,Canal Zone,Silver,2023-08-12
CUS01709,Hoda Hamdy,Female,2000-05-21,01197772059,hoda.hamdy55@hotmail.com,Mansoura,Nile Delta,Bronze,2023-12-10
CUS00906,Reham Younis,Female,2002-01-27,01083365847,reham.younis98@gmail.com,Suez,Canal Zone,Silver,2023-06-17
CUS00455,Youssef Ramadan,Male,28/05/1994,01268719406,youssef.ramadan13@gmail.com,Cairo,Greater Cairo,Bronze,2020-02-21
CUS02117,Dina Nasser,Female,1993-11-24,01051785474,dina.nasser60@gmail.com,Giza,Greater Cairo,Bronze,2021-07-09
CUS02316,Ashraf Mahmoud,male,26/09/1995,  01232006205  ,ashraf.mahmoud26@gmail.com,Cairo,Greater Cairo,Silver,2023-02-09
CUS02342,Tarek Salem,Male,1993-04-03,01274919405,,Cairo,Greater Cairo,Bronze,2021-08-01
CUS02336,Walid Ramadan,Male,1979-05-25,  01229576374  ,walid.ramadan38@yahoo.com,Giza,Greater Cairo,Gold,2020-02-14
CUS00168,Hany Ali,Male,1996-01-09,01139870720,,Cairo,Greater Cairo,Silver,2023-10-16
CUS00731,Akram Younis,Male,2001-02-14,01214149208 ,akram.younis99@gmail.com,Cairo,Greater Cairo,Bronze,2022-05-13
CUS02385,Suzy Ahmed,female,1987-03-24,01267227618,suzy.ahmed79@gmail.com,Giza,Greater Cairo,Silver,2021-08-14
CUS01311,Doha Hassan,Female,1981-12-26,  01156073599  ,doha.hassan35@hotmail.com,Cairo,Greater Cairo,Bronze,2022-09-13
CUS00027,Nadia Khalil,female,24/03/1993,01125845304,nadia.khalil9@hotmail.com,Cairo,Greater Cairo,Silver,2020-08-15
CUS02014,Wael Badawi,MALE,1990-04-15,  01117030982  ,wael.badawi15@outlook.com,Cairo,Greater Cairo,Silver,2022-06-22
CUS01653,Khaled Abdallah,MALE,1974-09-18,  01028751442  ,khaled.abdallah51@hotmail.com,Cairo,Greater Cairo,Bronze,2020-08-13
CUS01623,Reem Barakat,FEMALE,2002-08-05,  01160668069  ,reem.barakat37@yahoo.com,Alexandria,Alexandria,Bronze,2021-11-02
CUS00588,Lobna Badawi,Female,1980-03-13,01110447935,lobna.badawi13@outlook.com,Cairo,Greater Cairo,Bronze,2023-07-14
CUS01402,Ibrahim Mahmoud,Male,24/01/1991,  01222909427  ,ibrahim.mahmoud2@gmail.com,Cairo,Greater Cairo,Bronze,2020-03-13
CUS00998,Hossam Ahmed,Male,1977-08-07,01231958106,hossam.ahmed53@hotmail.com,Cairo,Greater Cairo,Bronze,2021-04-15
CUS01177,Karim Ibrahim,male,2000-08-10, 01259888093,karim.ibrahim35@gmail.com,Hurghada,Red Sea,Silver,2021-08-11
CUS01701,Osama Hassan,Male,1998-01-26, 01291335378,osama.hassan7@outlook.com,Ismailia,Canal Zone,Silver,2020-03-20
CUS01041,Hossam Younis,Male,1972-11-08,01230273667 ,hossam.younis46@yahoo.com,Alexandria,Alexandria,Bronze,2022-12-25
CUS00034,Magdy Saad,male,1984-02-07,  01088478184  ,magdy.saad16@hotmail.com,Port Said,Canal Zone,Bronze,2021-08-10
CUS02293,Ramy Ibrahim,Male,1988-11-22, 01044981801,ramy.ibrahim91@outlook.com,Cairo,Greater Cairo,Silver,2023-12-08
CUS02406,Reham Ragab,Female,1977-12-25,01155299771,reham.ragab64@gmail.com,Mansoura,Nile Delta,Silver,2020-05-18
CUS01380,Fatima Mansour,Female,10/04/1979,01171937331,fatima.mansour94@gmail.com,Alexandria,Alexandria,Silver,2022-06-16
CUS00042,Yasmin Ismail,female,2001-09-10,  01075825262  ,,Alexandria,Alexandria,Gold,2023-01-11
CUS01870,Reem Fathy,Female,15/09/1996,01054891281,reem.fathy9@gmail.com,Zagazig,Nile Delta,Bronze,2023-11-12
CUS02382,Nour Abdallah,Female,1993-12-01,01221482568 ,nour.abdallah82@hotmail.com,Luxor,Upper Egypt,Bronze,2023-06-05
CUS02650,Rana Ali,Female,1981-08-20,01292562530,rana.ali70@gmail.com,Giza,Greater Cairo,Platinum,2020-09-20
CUS02197,Maged Ali,Male,1987-10-20,01087299150,maged.ali50@hotmail.com,Alexandria,Alexandria,Silver,2023-08-08
CUS02124,Hossam Salem,male,1991-01-24,01077579774,hossam.salem60@outlook.com,Giza,Greater Cairo,Bronze,2020-11-16
CUS02195,Salma Farouk,female,1970-04-20,01142256463,salma.farouk6@hotmail.com,Cairo,Greater Cairo,Gold,2021-03-20
CUS00610,Zeinab Salem,Female,1979-10-10,01236842781,zeinab.salem85@hotmail.com,Tanta,Nile Delta,Bronze,2022-12-01
CUS01133,Sherif Zaki,Male,2001-03-09,01056938936,sherif.zaki22@yahoo.com,Cairo,Greater Cairo,Silver,2022-02-24
CUS00029,Tamer Mansour,Male,1972-09-26,01298007006 ,tamer.mansour35@gmail.com,Alexandria,Alexandria,Silver,2022-02-17
CUS00442,Yasmin Mohamed,Female,1994-08-19,  01048939164  ,yasmin.mohamed92@yahoo.com,Ismailia,Canal Zone,Bronze,2021-11-21
CUS02026,Magdy Shaaban,Male,2001-11-15,01159988419,magdy.shaaban62@outlook.com,Cairo,Greater Cairo,Bronze,2020-09-12
CUS02196,Reem Younis,Female,1971-02-03,01193134632,reem.younis43@hotmail.com,Giza,Greater Cairo,Gold,2023-04-22
CUS00494,Ali Nasser,Male,2003-03-18,  01276478665  ,ali.nasser81@hotmail.com,Cairo,Greater Cairo,Silver,2020-08-20
CUS01259,Rana Farouk,FEMALE,1991-11-05, 01028342286,rana.farouk1@gmail.com,Cairo,Greater Cairo,Bronze,2023-10-07
CUS01302,Maged Nasser,Male,1989-05-26,01173208859,maged.nasser81@hotmail.com,Port Said,Canal Zone,Gold,2022-11-03
CUS02582,Eman Zaki,Female,1983-09-24,01228555229 ,eman.zaki16@yahoo.com,Suez,Canal Zone,Bronze,2023-07-16
CUS02403,Emad Amin,male,24/09/1991,01047144357,emad.amin4@gmail.com,Giza,Greater Cairo,Bronze,2022-06-02
CUS01383,Karim Ragab,male,05/11/1984, 01267222186,karim.ragab20@gmail.com,Ismailia,Canal Zone,Silver,2020-12-22
CUS01305,Walid Younis,Male,1985-04-25,01030342394 ,walid.younis4@outlook.com,Tanta,Nile Delta,Gold,2021-02-18
CUS00237,Tamer Attia,Male,1990-03-01,01283302419,tamer.attia38@yahoo.com,Giza,Greater Cairo,Bronze,2023-06-23
CUS00552,Hussein Attia,male,1991-02-02,01272907057,hussein.attia45@gmail.com,Luxor,Upper Egypt,Gold,2021-05-10
CUS00521,Mona Amin,female,1992-02-03,  01269567530  ,mona.amin88@outlook.com,Alexandria,Alexandria,Gold,2020-11-14
CUS02253,Tarek Salem,Male,1993-06-18,01160970288,tarek.salem98@gmail.com,Mansoura,Nile Delta,Bronze,2020-11-16
CUS01233,Zeinab Abdallah,female,1984-06-03,01073140855 ,,Cairo,Greater Cairo,Platinum,2023-11-02
CUS01139,Lobna Wahba,Female,2002-03-24,01080898513,,Alexandria,Alexandria,Gold,2023-07-09
CUS00721,Wael Sayed,Male,1999-07-24,01142397292,wael.sayed91@outlook.com,Port Said,Canal Zone,Bronze,2021-10-14
CUS00736,Essam Saad,Male,11/09/1999,01044188706,essam.saad51@gmail.com,Luxor,Upper Egypt,Gold,2020-04-26
CUS02698,Salma Abdallah,female,1996-11-03, 01139615919,salma.abdallah99@yahoo.com,Giza,Greater Cairo,Bronze,2023-02-12
CUS01751,Hana Sayed,female,1998-03-08,01194025036 ,hana.sayed90@gmail.com,Alexandria,Alexandria,Gold,2023-02-01
CUS00059,Hazem Shaaban,Male,19/09/1978,  01033318633  ,hazem.shaaban59@gmail.com,Cairo,Greater Cairo,Bronze,2022-12-07
CUS00632,Shaimaa Nasser,Female,1974-01-25,  01128831186  ,shaimaa.nasser32@outlook.com,Suez,Canal Zone,Bronze,2021-11-14
CUS01182,Yasmin Mahmoud,Female,2002-09-08,01244141277,yasmin.mahmoud15@yahoo.com,Giza,Greater Cairo,Silver,2020-05-25
CUS02239,Maged Rizk,male,22/08/1993,  01116429227  ,maged.rizk45@yahoo.com,Cairo,Greater Cairo,Silver,2020-02-10
CUS00593,Mahmoud Hamdy,Male,1995-12-17,01297191836 ,mahmoud.hamdy98@gmail.com,Cairo,Greater Cairo,Silver,2021-06-14
CUS01304,Emad Gouda,Male,1994-12-02, 01289295660,emad.gouda37@gmail.com,Alexandria,Alexandria,Silver,2021-10-26
CUS01388,Ramy Shaaban,MALE,1994-09-11,01038665803,,Cairo,Greater Cairo,Bronze,2021-08-10
CUS02660,Akram Khalil,male,1995-05-28,  01273481608  ,akram.khalil34@outlook.com,Mansoura,Nile Delta,Bronze,2022-06-28
CUS02675,Youssef Rizk,Male,1972-06-24,  01141830633  ,,Suez,Canal Zone,Bronze,2021-10-01
CUS02901,Osama Hassan,Male,1986-07-11, 01048050958,osama.hassan40@gmail.com,Cairo,Greater Cairo,Bronze,2022-12-11
CUS00940,Aisha Ibrahim,Female,2003-07-15,  01160922531  ,aisha.ibrahim86@outlook.com,Alexandria,Alexandria,Silver,2023-02-01
CUS02836,Fady Sayed,Male,1972-11-06,01259036930,fady.sayed27@yahoo.com,Suez,Canal Zone,Bronze,2021-08-04
CUS01250,Ramy Barakat,Male,27/05/1983,01154314842 ,ramy.barakat88@hotmail.com,Mansoura,Nile Delta,Silver,2021-02-16
CUS00905,Aisha Rizk,Female,1976-09-26,01041569450 ,aisha.rizk65@outlook.com,Giza,Greater Cairo,Platinum,2021-02-03
CUS02587,Mohamed Sayed,Male,1982-10-21, 01293763240,mohamed.sayed51@outlook.com,Cairo,Greater Cairo,Bronze,2023-12-25
CUS01280,Suzy Zaki,Female,2002-01-19,01176876044,suzy.zaki44@gmail.com,Alexandria,Alexandria,Bronze,2021-11-14
CUS02440,Dalia Badawi,FEMALE,1970-04-04,  01084841091  ,,Cairo,Greater Cairo,Bronze,2022-12-09
CUS02927,Salma Khalil,Female,1988-07-16,01096665204,salma.khalil22@yahoo.com,Hurghada,Red Sea,Gold,2023-02-01
CUS02162,Walid Younis,Male,1996-08-09,  01258786580  ,walid.younis98@yahoo.com,Mansoura,Nile Delta,Bronze,2022-08-24
CUS02425,Ahmed Badawi,Male,11/06/1980,  01034667121  ,ahmed.badawi41@hotmail.com,Giza,Greater Cairo,Bronze,2020-02-07
CUS02504,Akram Lotfy,MALE,1981-06-24,01180003571 ,akram.lotfy58@gmail.com,Port Said,Canal Zone,Silver,2023-03-21
CUS01143,Dalia Ragab,FEMALE,04/12/1972,01262070271,dalia.ragab92@gmail.com,Tanta,Nile Delta,Silver,2022-02-19
CUS02419,Tamer Ahmed,Male,11/03/1979,  01158262926  ,,Cairo,Greater Cairo,Bronze,2022-01-20
CUS00707,Amr Hafez,Male,1983-08-24,01153937353,amr.hafez62@hotmail.com,Giza,Greater Cairo,Bronze,2021-02-20
CUS02686,Ali Shaaban,MALE,1985-04-13,01027295330,ali.shaaban55@outlook.com,Cairo,Greater Cairo,Bronze,2021-07-03
CUS01023,Nadia Saad,Female,1998-05-08,01246190360,nadia.saad85@yahoo.com,Port Said,Canal Zone,Silver,2021-04-02
CUS00746,Youssef Mahmoud,Male,03/05/1973,01244245026,youssef.mahmoud24@yahoo.com,Suez,Canal Zone,Silver,2023-05-06
CUS01547,Bassem Sayed,Male,1971-02-15,01192647878,,Hurghada,Red Sea,Silver,2020-07-15
CUS02395,Dalia Fathy,Female,1985-12-17,01280665528,dalia.fathy68@outlook.com,Suez,Canal Zone,Bronze,2023-03-17
CUS02081,Osama Ahmed,Male,1998-12-22, 01213387634,osama.ahmed70@gmail.com,Cairo,Greater Cairo,Platinum,2020-02-04
CUS00514,Mona Amin,Female,1998-11-25,  01125332850  ,mona.amin39@gmail.com,Luxor,Upper Egypt,Silver,2020-05-28
CUS00082,Magdy Mahmoud,male,2001-08-11,01076756320,,Mansoura,Nile Delta,Silver,2020-02-26
CUS02706,Nader Farouk,Male,1994-02-04,  01126396664  ,nader.farouk61@gmail.com,Hurghada,Red Sea,Bronze,2022-04-25
CUS01309,Maged Zaki,Male,1995-06-14,01128805580,maged.zaki32@outlook.com,Giza,Greater Cairo,Bronze,2021-07-07
CUS02536,Ali Ramadan,Male,1970-03-06, 01132790131,ali.ramadan25@hotmail.com,Aswan,Upper Egypt,Bronze,2020-08-14
CUS00915,Ashraf Hassan,Male,1991-03-08, 01044160093,ashraf.hassan90@gmail.com,Alexandria,Alexandria,Silver,2021-06-09
CUS01405,Mariam Ragab,Female,1997-06-05, 01229057175,mariam.ragab22@outlook.com,Mansoura,Nile Delta,Bronze,2021-05-01
CUS01648,Engy Hassan,Female,22/05/1976, 01296689645,engy.hassan92@yahoo.com,Aswan,Upper Egypt,Bronze,2022-11-05
CUS02806,Samir Shaaban,male,06/08/1972,  01155695129  ,samir.shaaban93@hotmail.com,Ismailia,Canal Zone,Silver,2023-07-02
CUS01109,Magdy Khalil,Male,1973-03-25,01014267792,magdy.khalil54@yahoo.com,Tanta,Nile Delta,Bronze,2020-10-12
